Start Lat,Start Long,End Lat,End Long
33.91677,-84.28438,33.91687,-84.28435
33.91687,-84.28435,33.91721,-84.28427
33.91721,-84.28427,33.9177,-84.28415
33.9177,-84.28415,33.9178,-84.28412
33.9178,-84.28412,33.91835,-84.28399
33.91835,-84.28399,33.9185,-84.28395
33.9185,-84.28395,33.91869,-84.28391
33.91869,-84.28391,33.91893,-84.28385
33.91893,-84.28385,33.91903,-84.28382
33.91903,-84.28382,33.91937,-84.28374
33.91937,-84.28374,33.91963,-84.28367
33.91963,-84.28367,33.91972,-84.28364
33.91972,-84.28364,33.92008,-84.28354
33.92008,-84.28354,33.92027,-84.28348
33.92027,-84.28348,33.92044,-84.28341
33.92044,-84.28341,33.92098,-84.28316
33.92098,-84.28316,33.92133,-84.28297
33.92133,-84.28297,33.92151,-84.28286
33.92151,-84.28286,33.92168,-84.28275
33.92168,-84.28275,33.92181,-84.28266
33.92181,-84.28266,33.92203,-84.2825
33.92203,-84.2825,33.92216,-84.2824
33.92216,-84.2824,33.92236,-84.28224
33.92236,-84.28224,33.92262,-84.28201
33.92262,-84.28201,33.92266,-84.28198
33.92266,-84.28198,33.92281,-84.28183
33.92281,-84.28183,33.92287,-84.28177
33.92287,-84.28177,33.92309,-84.28154
33.92309,-84.28154,33.92332,-84.2813
33.92332,-84.2813,33.92345,-84.28113
33.92345,-84.28113,33.92364,-84.28089
33.92364,-84.28089,33.92379,-84.28071
33.92379,-84.28071,33.92405,-84.28034
33.92405,-84.28034,33.9243,-84.27993
33.9243,-84.27993,33.92448,-84.2796
33.92448,-84.2796,33.92453,-84.2795
33.92453,-84.2795,33.92472,-84.27913
33.92472,-84.27913,33.92495,-84.27861
33.92495,-84.27861,33.92514,-84.27817
33.92514,-84.27817,33.92528,-84.27782
33.92528,-84.27782,33.92539,-84.27757
33.92539,-84.27757,33.92552,-84.27723
33.92552,-84.27723,33.92569,-84.27683
33.92569,-84.27683,33.92594,-84.27626
33.92594,-84.27626,33.9261,-84.27588
33.9261,-84.27588,33.92628,-84.27543
33.92628,-84.27543,33.92647,-84.27503
33.92647,-84.27503,33.92665,-84.27462
33.92665,-84.27462,33.92672,-84.27449
33.92672,-84.27449,33.92754,-84.27259
33.92754,-84.27259,33.92808,-84.27134
33.92808,-84.27134,33.9286,-84.27013
33.9286,-84.27013,33.92907,-84.26903
33.92907,-84.26903,33.9295,-84.26803
33.9295,-84.26803,33.93031,-84.26615
33.93031,-84.26615,33.93059,-84.2655
33.93059,-84.2655,33.9307,-84.26525
33.9307,-84.26525,33.93085,-84.26489
33.93085,-84.26489,33.93086,-84.26486
33.93086,-84.26486,33.93105,-84.26442
33.93105,-84.26442,33.93115,-84.26418
33.93115,-84.26418,33.93224,-84.26164
33.93224,-84.26164,33.93302,-84.25987
33.93302,-84.25987,33.9334,-84.25899
33.9334,-84.25899,33.93356,-84.25863
33.93356,-84.25863,33.93365,-84.25844
33.93365,-84.25844,33.93421,-84.25726
33.93421,-84.25726,33.93472,-84.2563
33.93472,-84.2563,33.93519,-84.25541
33.93519,-84.25541,33.93533,-84.25517
33.93533,-84.25517,33.93553,-84.25482
33.93553,-84.25482,33.93726,-84.25186
33.93726,-84.25186,33.938,-84.25062
33.938,-84.25062,33.93871,-84.24939
33.93871,-84.24939,33.93895,-84.24899
33.93895,-84.24899,33.9392,-84.24857
33.9392,-84.24857,33.94045,-84.24632
33.94045,-84.24632,33.94092,-84.24559
33.94092,-84.24559,33.94173,-84.2442
33.94173,-84.2442,33.94191,-84.24389
33.94191,-84.24389,33.94385,-84.24056
33.94385,-84.24056,33.9439,-84.24049
33.9439,-84.24049,33.94397,-84.24039
33.94397,-84.24039,33.94415,-84.24008
33.94415,-84.24008,33.94436,-84.23971
33.94436,-84.23971,33.94452,-84.23937
33.94452,-84.23937,33.94508,-84.23803
33.94508,-84.23803,33.94547,-84.23713
33.94547,-84.23713,33.94569,-84.23677
33.94569,-84.23677,33.94603,-84.23634
33.94603,-84.23634,33.9462,-84.23615
33.9462,-84.23615,33.94656,-84.23588
33.94656,-84.23588,33.94678,-84.23573
33.94678,-84.23573,33.94707,-84.23556
33.94707,-84.23556,33.94726,-84.23547
33.94726,-84.23547,33.94755,-84.2354
33.94755,-84.2354,33.94781,-84.23537
33.94781,-84.23537,33.94833,-84.23533
33.94833,-84.23533,33.94876,-84.23528
33.94876,-84.23528,33.94892,-84.23526
33.94892,-84.23526,33.94921,-84.23521
33.94921,-84.23521,33.94952,-84.23515
33.94952,-84.23515,33.95017,-84.23498
33.95017,-84.23498,33.95054,-84.23483
33.95054,-84.23483,33.95073,-84.23476
33.95073,-84.23476,33.95112,-84.23462
33.95112,-84.23462,33.95145,-84.2345
33.95145,-84.2345,33.95177,-84.23439
33.95177,-84.23439,33.95196,-84.23433
33.95196,-84.23433,33.95253,-84.23411
33.95253,-84.23411,33.95276,-84.23401
33.95276,-84.23401,33.95311,-84.23383
33.95311,-84.23383,33.95339,-84.23367
33.95339,-84.23367,33.95345,-84.23364
33.95345,-84.23364,33.95441,-84.23311
33.95441,-84.23311,33.95489,-84.23284
33.95489,-84.23284,33.95498,-84.2328
33.95498,-84.2328,33.95507,-84.23275
33.95507,-84.23275,33.95541,-84.23256
33.95541,-84.23256,33.956,-84.23224
33.956,-84.23224,33.9561,-84.23218
33.9561,-84.23218,33.95644,-84.23195
33.95644,-84.23195,33.95658,-84.23185
33.95658,-84.23185,33.95695,-84.23156
33.95695,-84.23156,33.95707,-84.23146
33.95707,-84.23146,33.95742,-84.23119
33.95742,-84.23119,33.95769,-84.23094
33.95769,-84.23094,33.95796,-84.23068
33.95796,-84.23068,33.95815,-84.23048
33.95815,-84.23048,33.95838,-84.23025
33.95838,-84.23025,33.95862,-84.22999
33.95862,-84.22999,33.95886,-84.22972
33.95886,-84.22972,33.95987,-84.22865
33.95987,-84.22865,33.96011,-84.22839
33.96011,-84.22839,33.96105,-84.22738
33.96105,-84.22738,33.96187,-84.2265
33.96187,-84.2265,33.96236,-84.22599
33.96236,-84.22599,33.96261,-84.22573
33.96261,-84.22573,33.96269,-84.22565
33.96269,-84.22565,33.96316,-84.22521
33.96316,-84.22521,33.96322,-84.22515
33.96322,-84.22515,33.9634,-84.22499
33.9634,-84.22499,33.96362,-84.22481
33.96362,-84.22481,33.96393,-84.22455
33.96393,-84.22455,33.96411,-84.2244
33.96411,-84.2244,33.96446,-84.22413
33.96446,-84.22413,33.96459,-84.22404
33.96459,-84.22404,33.96464,-84.224
33.96464,-84.224,33.96492,-84.22379
33.96492,-84.22379,33.965,-84.22373
33.965,-84.22373,33.96515,-84.22364
33.96515,-84.22364,33.96547,-84.22344
33.96547,-84.22344,33.96578,-84.22326
33.96578,-84.22326,33.96596,-84.22314
33.96596,-84.22314,33.96637,-84.22289
33.96637,-84.22289,33.96659,-84.22278
33.96659,-84.22278,33.96682,-84.22268
33.96682,-84.22268,33.96705,-84.22258
33.96705,-84.22258,33.96766,-84.2223
33.96766,-84.2223,33.96806,-84.22213
33.96806,-84.22213,33.96831,-84.22202
33.96831,-84.22202,33.96849,-84.22194
33.96849,-84.22194,33.96853,-84.22192
33.96853,-84.22192,33.9688,-84.2218
33.9688,-84.2218,33.96917,-84.22164
33.96917,-84.22164,33.96982,-84.22135
33.96982,-84.22135,33.97018,-84.22119
33.97018,-84.22119,33.9704,-84.22109
33.9704,-84.22109,33.97065,-84.22098
33.97065,-84.22098,33.97088,-84.22088
33.97088,-84.22088,33.97108,-84.22079
33.97108,-84.22079,33.97132,-84.22068
33.97132,-84.22068,33.9714,-84.22065
33.9714,-84.22065,33.97159,-84.22057
33.97159,-84.22057,33.97203,-84.22038
33.97203,-84.22038,33.97236,-84.22023
33.97236,-84.22023,33.97274,-84.22006
33.97274,-84.22006,33.97303,-84.21994
33.97303,-84.21994,33.97324,-84.21985
33.97324,-84.21985,33.97371,-84.21963
33.97371,-84.21963,33.97386,-84.21956
33.97386,-84.21956,33.97402,-84.21949
33.97402,-84.21949,33.9742,-84.21941
33.9742,-84.21941,33.97446,-84.21929
33.97446,-84.21929,33.97479,-84.21913
33.97479,-84.21913,33.97521,-84.21893
33.97521,-84.21893,33.97551,-84.21878
33.97551,-84.21878,33.97569,-84.21868
33.97569,-84.21868,33.97584,-84.2186
33.97584,-84.2186,33.97612,-84.21844
33.97612,-84.21844,33.97644,-84.21824
33.97644,-84.21824,33.97657,-84.21816
33.97657,-84.21816,33.97663,-84.21813
33.97663,-84.21813,33.97686,-84.218
33.97686,-84.218,33.97704,-84.21789
33.97704,-84.21789,33.97722,-84.21779
33.97722,-84.21779,33.97764,-84.21751
33.97764,-84.21751,33.97804,-84.21725
33.97804,-84.21725,33.97818,-84.21716
33.97818,-84.21716,33.97832,-84.21706
33.97832,-84.21706,33.9784,-84.217
33.9784,-84.217,33.97868,-84.21681
33.97868,-84.21681,33.97932,-84.21637
33.97932,-84.21637,33.97956,-84.21621
33.97956,-84.21621,33.98044,-84.2156
33.98044,-84.2156,33.98142,-84.21493
33.98142,-84.21493,33.98155,-84.21484
33.98155,-84.21484,33.98179,-84.21467
33.98179,-84.21467,33.98217,-84.21441
33.98217,-84.21441,33.98247,-84.2142
33.98247,-84.2142,33.98287,-84.21393
33.98287,-84.21393,33.98295,-84.21388
33.98295,-84.21388,33.98317,-84.21374
33.98317,-84.21374,33.98411,-84.2131
33.98411,-84.2131,33.98427,-84.21299
33.98427,-84.21299,33.98486,-84.21258
33.98486,-84.21258,33.98503,-84.21247
33.98503,-84.21247,33.98538,-84.21223
33.98538,-84.21223,33.98562,-84.21207
33.98562,-84.21207,33.98591,-84.21187
33.98591,-84.21187,33.98734,-84.2109
33.98734,-84.2109,33.98753,-84.21077
33.98753,-84.21077,33.98771,-84.21065
33.98771,-84.21065,33.9887,-84.20997
33.9887,-84.20997,33.98913,-84.20968
33.98913,-84.20968,33.98948,-84.20945
33.98948,-84.20945,33.98955,-84.2094
33.98955,-84.2094,33.98992,-84.20913
33.98992,-84.20913,33.99019,-84.20894
33.99019,-84.20894,33.99061,-84.20864
33.99061,-84.20864,33.99087,-84.20845
33.99087,-84.20845,33.99104,-84.20832
33.99104,-84.20832,33.99185,-84.2077
33.99185,-84.2077,33.99217,-84.20745
33.99217,-84.20745,33.99242,-84.20727
33.99242,-84.20727,33.99277,-84.20703
33.99277,-84.20703,33.99311,-84.2068
33.99311,-84.2068,33.99401,-84.20618
33.99401,-84.20618,33.99421,-84.20604
33.99421,-84.20604,33.99448,-84.20586
33.99448,-84.20586,33.99478,-84.20563
33.99478,-84.20563,33.99501,-84.20543
33.99501,-84.20543,33.99519,-84.20524
33.99519,-84.20524,33.9954,-84.20496
33.9954,-84.20496,33.99553,-84.20478
33.99553,-84.20478,33.99561,-84.20466
33.99561,-84.20466,33.99573,-84.20447
33.99573,-84.20447,33.99592,-84.20415
33.99592,-84.20415,33.99652,-84.20318
33.99652,-84.20318,33.99682,-84.20269
33.99682,-84.20269,33.99706,-84.2023
33.99706,-84.2023,33.99717,-84.20211
33.99717,-84.20211,33.99729,-84.20191
33.99729,-84.20191,33.99747,-84.2016
33.99747,-84.2016,33.99756,-84.20145
33.99756,-84.20145,33.99762,-84.20136
33.99762,-84.20136,33.99775,-84.20116
33.99775,-84.20116,33.99797,-84.20083
33.99797,-84.20083,33.99838,-84.20023
33.99838,-84.20023,33.99861,-84.19989
33.99861,-84.19989,33.99872,-84.19973
33.99872,-84.19973,33.99891,-84.19943
33.99891,-84.19943,33.9991,-84.19912
33.9991,-84.19912,33.99921,-84.19895
33.99921,-84.19895,33.99946,-84.19853
33.99946,-84.19853,33.99974,-84.1981
33.99974,-84.1981,34.00003,-84.1977
34.00003,-84.1977,34.00031,-84.19737
34.00031,-84.19737,34.00051,-84.19716
34.00051,-84.19716,34.00071,-84.19699
34.00071,-84.19699,34.00103,-84.19672
34.00103,-84.19672,34.00145,-84.1964
34.00145,-84.1964,34.00159,-84.1963
34.00159,-84.1963,34.00226,-84.19583
34.00226,-84.19583,34.00305,-84.19527
34.00305,-84.19527,34.00339,-84.19503
34.00339,-84.19503,34.00376,-84.1948
34.00376,-84.1948,34.00399,-84.19467
34.00399,-84.19467,34.00445,-84.19444
34.00445,-84.19444,34.00517,-84.19409
34.00517,-84.19409,34.00628,-84.19354
34.00628,-84.19354,34.00662,-84.19338
34.00662,-84.19338,34.00692,-84.19324
34.00692,-84.19324,34.00698,-84.19321
34.00698,-84.19321,34.00751,-84.19296
34.00751,-84.19296,34.00755,-84.19294
34.00755,-84.19294,34.00802,-84.19273
34.00802,-84.19273,34.00824,-84.19266
34.00824,-84.19266,34.00842,-84.1926
34.00842,-84.1926,34.00855,-84.19256
34.00855,-84.19256,34.00921,-84.1924
34.00921,-84.1924,34.00948,-84.19235
34.00948,-84.19235,34.00978,-84.19229
34.00978,-84.19229,34.01001,-84.19225
34.01001,-84.19225,34.01047,-84.19217
34.01047,-84.19217,34.01126,-84.19202
34.01126,-84.19202,34.01161,-84.19194
34.01161,-84.19194,34.01193,-84.19185
34.01193,-84.19185,34.01205,-84.19181
34.01205,-84.19181,34.01233,-84.19173
34.01233,-84.19173,34.01291,-84.19155
34.01291,-84.19155,34.01311,-84.19149
34.01311,-84.19149,34.01348,-84.19138
34.01348,-84.19138,34.01462,-84.19103
34.01462,-84.19103,34.01493,-84.19094
34.01493,-84.19094,34.01514,-84.19087
34.01514,-84.19087,34.01521,-84.19084
34.01521,-84.19084,34.01579,-84.19064
34.01579,-84.19064,34.01615,-84.19052
34.01615,-84.19052,34.0166,-84.19036
34.0166,-84.19036,34.01677,-84.1903
34.01677,-84.1903,34.01737,-84.1901
34.01737,-84.1901,34.0178,-84.18997
34.0178,-84.18997,34.01789,-84.18994
34.01789,-84.18994,34.01799,-84.18991
34.01799,-84.18991,34.0183,-84.18982
34.0183,-84.18982,34.01887,-84.18966
34.01887,-84.18966,34.01894,-84.18964
34.01894,-84.18964,34.01911,-84.18959
34.01911,-84.18959,34.01926,-84.18955
34.01926,-84.18955,34.01934,-84.18953
34.01934,-84.18953,34.01966,-84.18944
34.01966,-84.18944,34.01995,-84.18938
34.01995,-84.18938,34.02023,-84.18933
34.02023,-84.18933,34.02042,-84.1893
34.02042,-84.1893,34.02061,-84.18928
34.02061,-84.18928,34.02085,-84.18926
34.02085,-84.18926,34.02102,-84.18926
34.02102,-84.18926,34.02109,-84.18926
34.02109,-84.18926,34.02144,-84.18926
34.02144,-84.18926,34.02226,-84.18929
34.02226,-84.18929,34.02262,-84.18929
34.02262,-84.18929,34.02286,-84.18927
34.02286,-84.18927,34.02299,-84.18925
34.02299,-84.18925,34.02309,-84.18924
34.02309,-84.18924,34.02327,-84.18921
34.02327,-84.18921,34.0234,-84.18918
34.0234,-84.18918,34.0237,-84.18911
34.0237,-84.18911,34.02406,-84.18896
34.02406,-84.18896,34.02422,-84.1889
34.02422,-84.1889,34.02452,-84.18876
34.02452,-84.18876,34.02488,-84.18858
34.02488,-84.18858,34.02535,-84.18834
34.02535,-84.18834,34.02563,-84.1882
34.02563,-84.1882,34.02568,-84.18817
34.02568,-84.18817,34.02608,-84.18798
34.02608,-84.18798,34.02649,-84.18779
34.02649,-84.18779,34.02673,-84.18768
34.02673,-84.18768,34.02695,-84.18758
34.02695,-84.18758,34.02753,-84.18735
34.02753,-84.18735,34.02796,-84.18721
34.02796,-84.18721,34.02816,-84.18715
34.02816,-84.18715,34.02827,-84.18711
34.02827,-84.18711,34.02873,-84.18698
34.02873,-84.18698,34.02903,-84.18691
34.02903,-84.18691,34.02951,-84.18679
34.02951,-84.18679,34.02986,-84.1867
34.02986,-84.1867,34.03024,-84.18661
34.03024,-84.18661,34.03051,-84.18654
34.03051,-84.18654,34.03119,-84.18637
34.03119,-84.18637,34.03154,-84.18629
34.03154,-84.18629,34.03218,-84.18614
34.03218,-84.18614,34.03256,-84.18605
34.03256,-84.18605,34.03276,-84.186
34.03276,-84.186,34.03305,-84.18593
34.03305,-84.18593,34.03339,-84.18585
34.03339,-84.18585,34.03374,-84.18578
34.03374,-84.18578,34.03412,-84.1857
34.03412,-84.1857,34.03452,-84.18561
34.03452,-84.18561,34.0348,-84.18555
34.0348,-84.18555,34.03546,-84.18541
34.03546,-84.18541,34.03587,-84.18533
34.03587,-84.18533,34.03717,-84.18507
34.03717,-84.18507,34.03743,-84.18503
34.03743,-84.18503,34.03808,-84.18491
34.03808,-84.18491,34.03815,-84.1849
34.03815,-84.1849,34.03857,-84.18483
34.03857,-84.18483,34.03885,-84.18478
34.03885,-84.18478,34.0391,-84.18472
34.0391,-84.18472,34.0393,-84.18468
34.0393,-84.18468,34.03942,-84.18465
34.03942,-84.18465,34.03958,-84.1846
34.03958,-84.1846,34.03974,-84.18454
34.03974,-84.18454,34.03986,-84.1845
34.03986,-84.1845,34.04022,-84.18432
34.04022,-84.18432,34.04042,-84.18421
34.04042,-84.18421,34.04063,-84.18407
34.04063,-84.18407,34.04086,-84.1839
34.04086,-84.1839,34.0412,-84.18359
34.0412,-84.18359,34.04207,-84.18275
34.04207,-84.18275,34.04284,-84.182
34.04284,-84.182,34.04312,-84.18173
34.04312,-84.18173,34.04379,-84.18108
34.04379,-84.18108,34.04438,-84.18051
34.04438,-84.18051,34.04461,-84.18029
34.04461,-84.18029,34.04474,-84.18016
34.04474,-84.18016,34.04478,-84.18013
34.04478,-84.18013,34.04489,-84.18003
34.04489,-84.18003,34.04521,-84.17974
34.04521,-84.17974,34.04544,-84.17953
34.04544,-84.17953,34.0456,-84.17938
34.0456,-84.17938,34.04581,-84.1792
34.04581,-84.1792,34.04603,-84.17901
34.04603,-84.17901,34.04631,-84.17877
34.04631,-84.17877,34.0464,-84.17869
34.0464,-84.17869,34.04649,-84.1786
34.04649,-84.1786,34.0466,-84.17849
34.0466,-84.17849,34.04695,-84.17816
34.04695,-84.17816,34.04704,-84.17808
34.04704,-84.17808,34.04709,-84.17803
34.04709,-84.17803,34.0472,-84.17793
34.0472,-84.17793,34.04778,-84.1774
33.91174,-84.26419,33.91188,-84.26406
33.91188,-84.26406,33.91197,-84.26397
33.91197,-84.26397,33.91207,-84.26387
33.91207,-84.26387,33.91218,-84.26376
33.91218,-84.26376,33.91239,-84.26356
33.91239,-84.26356,33.91248,-84.26347
33.91248,-84.26347,33.91256,-84.26339
33.91256,-84.26339,33.91284,-84.26313
33.91284,-84.26313,33.91306,-84.26293
33.91306,-84.26293,33.91315,-84.26284
33.91315,-84.26284,33.91336,-84.26264
33.91336,-84.26264,33.91348,-84.26253
33.91348,-84.26253,33.91364,-84.26238
33.91364,-84.26238,33.914,-84.26203
33.914,-84.26203,33.91434,-84.26172
33.91434,-84.26172,33.91442,-84.26164
33.91442,-84.26164,33.91472,-84.26136
33.91472,-84.26136,33.91496,-84.26113
33.91496,-84.26113,33.915,-84.26109
33.915,-84.26109,33.91562,-84.2605
33.91562,-84.2605,33.91578,-84.26034
33.91578,-84.26034,33.91682,-84.25934
33.91682,-84.25934,33.91696,-84.25921
33.91696,-84.25921,33.91713,-84.25905
33.91713,-84.25905,33.91722,-84.25896
33.91722,-84.25896,33.91735,-84.25884
33.91735,-84.25884,33.91748,-84.25872
33.91748,-84.25872,33.91771,-84.25849
33.91771,-84.25849,33.9178,-84.25841
33.9178,-84.25841,33.91801,-84.25822
33.91801,-84.25822,33.91808,-84.25815
33.91808,-84.25815,33.9182,-84.25804
33.9182,-84.25804,33.91837,-84.25787
33.91837,-84.25787,33.91846,-84.25778
33.91846,-84.25778,33.91862,-84.25762
33.91862,-84.25762,33.91881,-84.25744
33.91881,-84.25744,33.91892,-84.25732
33.91892,-84.25732,33.91934,-84.25688
33.91934,-84.25688,33.91944,-84.25678
33.91944,-84.25678,33.9195,-84.25671
33.9195,-84.25671,33.91981,-84.25635
33.91981,-84.25635,33.91997,-84.25618
33.91997,-84.25618,33.9203,-84.2558
33.9203,-84.2558,33.92051,-84.25555
33.92051,-84.25555,33.92074,-84.25528
33.92074,-84.25528,33.92092,-84.25507
33.92092,-84.25507,33.92116,-84.25478
33.92116,-84.25478,33.92169,-84.25407
33.92169,-84.25407,33.92184,-84.25386
33.92184,-84.25386,33.92189,-84.25379
33.92189,-84.25379,33.92224,-84.2533
33.92224,-84.2533,33.92257,-84.25283
33.92257,-84.25283,33.92283,-84.25242
33.92283,-84.25242,33.92326,-84.25178
33.92326,-84.25178,33.92343,-84.25153
33.92343,-84.25153,33.92363,-84.25123
33.92363,-84.25123,33.92368,-84.25115
33.92368,-84.25115,33.9238,-84.25097
33.9238,-84.25097,33.92387,-84.25087
33.92387,-84.25087,33.92404,-84.25061
33.92404,-84.25061,33.92437,-84.25012
33.92437,-84.25012,33.92451,-84.2499
33.92451,-84.2499,33.92471,-84.2496
33.92471,-84.2496,33.92488,-84.24933
33.92488,-84.24933,33.92501,-84.24911
33.92501,-84.24911,33.9251,-84.24897
33.9251,-84.24897,33.92515,-84.24889
33.92515,-84.24889,33.92535,-84.24855
33.92535,-84.24855,33.92555,-84.2482
33.92555,-84.2482,33.92562,-84.24806
33.92562,-84.24806,33.92579,-84.24773
33.92579,-84.24773,33.92608,-84.24718
33.92608,-84.24718,33.92616,-84.24698
33.92616,-84.24698,33.92632,-84.24663
33.92632,-84.24663,33.92645,-84.24633
33.92645,-84.24633,33.92648,-84.24625
33.92648,-84.24625,33.92653,-84.24612
33.92653,-84.24612,33.92666,-84.24579
33.92666,-84.24579,33.92681,-84.24534
33.92681,-84.24534,33.92682,-84.24531
33.92682,-84.24531,33.92684,-84.24524
33.92684,-84.24524,33.92695,-84.24486
33.92695,-84.24486,33.92706,-84.24452
33.92706,-84.24452,33.9271,-84.24437
33.9271,-84.24437,33.92726,-84.24371
33.92726,-84.24371,33.92734,-84.2434
33.92734,-84.2434,33.92748,-84.24276
33.92748,-84.24276,33.92755,-84.24247
33.92755,-84.24247,33.9276,-84.24226
33.9276,-84.24226,33.92771,-84.2418
33.92771,-84.2418,33.92778,-84.24148
33.92778,-84.24148,33.92785,-84.24118
33.92785,-84.24118,33.92792,-84.24088
33.92792,-84.24088,33.92795,-84.24075
33.92795,-84.24075,33.92797,-84.24066
33.92797,-84.24066,33.92809,-84.24013
33.92809,-84.24013,33.92816,-84.23982
33.92816,-84.23982,33.92827,-84.23933
33.92827,-84.23933,33.92829,-84.23926
33.92829,-84.23926,33.92833,-84.23911
33.92833,-84.23911,33.92846,-84.23861
33.92846,-84.23861,33.9285,-84.23844
33.9285,-84.23844,33.92856,-84.23818
33.92856,-84.23818,33.92869,-84.23762
33.92869,-84.23762,33.92889,-84.23676
33.92889,-84.23676,33.92901,-84.23624
33.92901,-84.23624,33.92918,-84.23551
33.92918,-84.23551,33.92924,-84.23525
33.92924,-84.23525,33.9293,-84.235
33.9293,-84.235,33.92934,-84.23484
33.92934,-84.23484,33.92938,-84.23468
33.92938,-84.23468,33.92946,-84.23431
33.92946,-84.23431,33.92967,-84.2334
33.92967,-84.2334,33.92978,-84.23292
33.92978,-84.23292,33.92992,-84.23233
33.92992,-84.23233,33.93026,-84.23093
33.93026,-84.23093,33.93032,-84.23068
33.93032,-84.23068,33.93052,-84.22981
33.93052,-84.22981,33.93057,-84.22958
33.93057,-84.22958,33.9306,-84.22944
33.9306,-84.22944,33.93064,-84.22927
33.93064,-84.22927,33.93068,-84.22911
33.93068,-84.22911,33.93072,-84.22894
33.93072,-84.22894,33.93084,-84.22841
33.93084,-84.22841,33.93088,-84.22823
33.93088,-84.22823,33.93098,-84.22775
33.93098,-84.22775,33.93104,-84.2275
33.93104,-84.2275,33.93106,-84.2274
33.93106,-84.2274,33.9311,-84.22722
33.9311,-84.22722,33.93114,-84.22703
33.93114,-84.22703,33.93134,-84.22614
33.93134,-84.22614,33.93142,-84.22581
33.93142,-84.22581,33.93144,-84.22572
33.93144,-84.22572,33.93154,-84.2253
33.93154,-84.2253,33.93176,-84.22441
33.93176,-84.22441,33.93181,-84.22421
33.93181,-84.22421,33.93188,-84.22393
33.93188,-84.22393,33.93191,-84.22369
33.93191,-84.22369,33.93192,-84.22359
33.93192,-84.22359,33.93196,-84.22343
33.93196,-84.22343,33.93198,-84.22332
33.93198,-84.22332,33.93202,-84.22316
33.93202,-84.22316,33.93208,-84.2229
33.93208,-84.2229,33.93221,-84.22232
33.93221,-84.22232,33.93243,-84.22169
33.93243,-84.22169,33.93248,-84.22149
33.93248,-84.22149,33.93255,-84.22113
33.93255,-84.22113,33.93261,-84.22086
33.93261,-84.22086,33.93269,-84.22055
33.93269,-84.22055,33.93278,-84.2202
33.93278,-84.2202,33.93285,-84.21995
33.93285,-84.21995,33.93292,-84.2197
33.93292,-84.2197,33.93295,-84.21957
33.93295,-84.21957,33.93299,-84.21947
33.93299,-84.21947,33.93302,-84.21938
33.93302,-84.21938,33.93308,-84.21921
33.93308,-84.21921,33.93325,-84.2188
33.93325,-84.2188,33.93335,-84.21852
33.93335,-84.21852,33.93346,-84.21828
33.93346,-84.21828,33.93352,-84.21814
33.93352,-84.21814,33.93368,-84.21783
33.93368,-84.21783,33.93373,-84.21773
33.93373,-84.21773,33.93386,-84.21748
33.93386,-84.21748,33.93397,-84.2173
33.93397,-84.2173,33.93404,-84.21719
33.93404,-84.21719,33.93409,-84.2171
33.93409,-84.2171,33.93411,-84.21706
33.93411,-84.21706,33.9342,-84.21692
33.9342,-84.21692,33.93437,-84.21665
33.93437,-84.21665,33.9344,-84.2166
33.9344,-84.2166,33.93463,-84.21627
33.93463,-84.21627,33.93499,-84.21579
33.93499,-84.21579,33.93508,-84.21568
33.93508,-84.21568,33.93534,-84.21535
33.93534,-84.21535,33.93545,-84.21524
33.93545,-84.21524,33.93554,-84.21514
33.93554,-84.21514,33.93566,-84.215
33.93566,-84.215,33.93582,-84.21482
33.93582,-84.21482,33.93588,-84.21475
33.93588,-84.21475,33.9361,-84.2145
33.9361,-84.2145,33.93635,-84.21422
33.93635,-84.21422,33.93684,-84.21368
33.93684,-84.21368,33.9372,-84.21326
33.9372,-84.21326,33.93737,-84.21308
33.93737,-84.21308,33.9375,-84.21294
33.9375,-84.21294,33.93752,-84.21292
33.93752,-84.21292,33.93759,-84.21285
33.93759,-84.21285,33.93787,-84.21257
33.93787,-84.21257,33.93796,-84.21248
33.93796,-84.21248,33.93806,-84.21238
33.93806,-84.21238,33.93813,-84.21229
33.93813,-84.21229,33.9384,-84.21195
33.9384,-84.21195,33.93851,-84.21181
33.93851,-84.21181,33.93855,-84.21177
33.93855,-84.21177,33.9387,-84.21162
33.9387,-84.21162,33.93879,-84.2115
33.93879,-84.2115,33.93888,-84.21139
33.93888,-84.21139,33.93912,-84.21111
33.93912,-84.21111,33.93917,-84.21099
33.93917,-84.21099,33.93921,-84.21092
33.93921,-84.21092,33.93931,-84.21081
33.93931,-84.21081,33.93947,-84.21062
33.93947,-84.21062,33.93959,-84.21046
33.93959,-84.21046,33.93974,-84.21026
33.93974,-84.21026,33.93995,-84.21
33.93995,-84.21,33.94037,-84.20948
33.94037,-84.20948,33.94053,-84.20928
33.94053,-84.20928,33.94094,-84.20876
33.94094,-84.20876,33.94104,-84.20862
33.94104,-84.20862,33.94117,-84.20844
33.94117,-84.20844,33.9414,-84.20814
33.9414,-84.20814,33.9416,-84.20788
33.9416,-84.20788,33.94181,-84.20761
33.94181,-84.20761,33.94205,-84.20729
33.94205,-84.20729,33.9423,-84.20696
33.9423,-84.20696,33.94244,-84.20677
33.94244,-84.20677,33.94253,-84.20665
33.94253,-84.20665,33.94318,-84.20582
33.94318,-84.20582,33.94337,-84.20558
33.94337,-84.20558,33.94369,-84.20515
33.94369,-84.20515,33.9438,-84.20513
33.9438,-84.20513,33.94415,-84.20469
33.94415,-84.20469,33.9442,-84.20462
33.9442,-84.20462,33.94425,-84.20455
